Sample_ID,Read_QC,Assembly_QC,Mapping_QC,Taxonomy_QC,Overall_QC,Bases,Contigs#,Assembly_Length,Seq_Depth,Ref_Cov_%,Het-SNP#,S.Pneumo_%,Top_Non-Strep_Genus,Top_Non-Strep_Genus_%,GPSC,Serotype,ST,aroE,gdh,gki,recP,spi,xpt,ddl,pbp1a,pbp2b,pbp2x,AMO_MIC,AMO_Res,CFT_MIC,CFT_Res(Meningital),CFT_Res(Non-meningital),TAX_MIC,TAX_Res(Meningital),TAX_Res(Non-meningital),CFX_MIC,CFX_Res,MER_MIC,MER_Res,PEN_MIC,PEN_Res(Meningital),PEN_Res(Non-meningital),CHL_MIC,CHL_Res,CHL_Determinant,CLI_MIC,CLI_Res,CLI_Determinant,COT_MIC,COT_Res,COT_Determinant,DOX_MIC,DOX_Res,DOX_Determinant,ERY_MIC,ERY_Res,ERY_Determinant,ERY_CLI_Res,ERY_CLI_Determinant,FQ_Res,FQ_Determinant,KAN_Res,KAN_Determinant,LFX_MIC,LFX_Res,LFX_Determinant,RIF_MIC,RIF_Res,RIF_Determinant,SMX_Res,SMX_Determinant,TET_MIC,TET_Res,TET_Determinant,TMP_Res,TMP_Determinant,VAN_MIC,VAN_Res,VAN_Determinant,PILI1,PILI1_Determinant,PILI2,PILI2_Determinant
24861_1#158,PASS,PASS,PASS,PASS,PASS,333036456,24,2107457,158.02,92.21,55,89.91,Polynucleobacter,0.02,13,06A,473,7,25,4,4,15,20,28,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#159,PASS,PASS,PASS,PASS,PASS,346331806,41,2151996,160.93,91.99,78,89.04,Polynucleobacter,0.03,48,15C,3201,10,41,47,16,168,14,17,218,18,171,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_AE007317 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_AE007317 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#16,PASS,PASS,PASS,PASS,PASS,497474640,42,2096049,237.33,92.4,55,92.63,Staphylococcus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#160,PASS,PASS,PASS,PASS,PASS,296075496,29,2017994,146.71,90.92,51,93.41,Bacillus,0,70,4,7026,24,5,1,1,15,12,43,2,44,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#161,PASS,PASS,PASS,PASS,PASS,352347440,35,2093446,168.3,91.91,67,91.65,Staphylococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#162,PASS,PASS,PASS,PASS,PASS,326562298,39,2073346,157.5,92.68,77,93.63,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#163,PASS,PASS,PASS,PASS,PASS,347857980,37,2072841,167.81,92.65,80,93.19,Bacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#164,PASS,PASS,PASS,PASS,PASS,326781166,26,2050222,159.38,90.78,62,92.01,Bacillus,0,12,3,180,7,15,2,10,6,1,22,2,3,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#165,PASS,PASS,PASS,PASS,PASS,318436754,41,2124017,149.92,90.66,50,90.82,Bacillus,0,6,09V,162,7,11,10,1,6,8,14,1,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#166,PASS,PASS,PASS,PASS,PASS,345802186,32,2051207,168.58,90.47,67,92.94,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#167,PASS,PASS,PASS,PASS,PASS,364921842,21,2068592,176.41,91.46,48,91.39,Bacillus,0,50,18C,1923,7,2,1,1,9,1,21,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#168,PASS,PASS,PASS,PASS,PASS,335270006,40,2133267,157.16,92.34,49,92.22,Lactobacillus,0,44,19F,179,7,14,40,12,1,1,14,23,0,139,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,>= 1,R,ermB_10_U86375; ermBups_HG799494,<= 0.5,S,_,>= 1,R,tetM_2_X90939,>= 1,R,ermB_10_U86375; ermBups_HG799494,R,ermB_10_U86375; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_2_X90939,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#169,PASS,PASS,PASS,PASS,PASS,299501972,37,2050134,146.08,90.01,75,92.83,Bacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#17,PASS,PASS,PASS,PASS,PASS,435564328,50,2079019,209.5,92.32,69,94.2,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#170,PASS,PASS,PASS,PASS,PASS,283514192,34,2160646,131.21,93.01,56,89.02,Bacillus,0,5,23B1,14492,7,13,8,6,3,6,14,7,53,219,0.25,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#171,PASS,PASS,PASS,PASS,PASS,265669760,56,2083921,127.48,90.8,73,93.7,Bacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#172,PASS,PASS,PASS,PASS,PASS,266958554,47,1988921,134.22,88.79,49,90.62,Lactobacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#173,PASS,PASS,PASS,PASS,PASS,331392718,43,1989218,166.59,88.77,45,91.75,Bacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#174,PASS,PASS,PASS,PASS,PASS,295394924,45,2084120,141.73,89.74,42,90.24,Cupriavidus,0.01,1,19A,2410,4,16,19,15,6,20,186,13,14,26,8,R,4,R,R,8,R,R,> 2,R,1,R,8,R,R,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_9_11511_8_37 Variant I100L; folP_AE007317 INS at 199,>= 1,R,tetM_2_X90939,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 199,>= 4,R,tetM_2_X90939,R,folA_9_11511_8_37 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,POS,pitB_GU256423
24861_1#175,PASS,PASS,PASS,PASS,PASS,330484270,34,2125765,155.46,91.49,64,89.35,Lactobacillus,0,13,06A,473,7,25,4,4,15,20,28,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#176,PASS,PASS,PASS,PASS,PASS,361568090,28,2118627,170.66,90.04,51,91.5,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#177,PASS,PASS,PASS,PASS,PASS,328169912,26,2081156,157.68,89.9,69,91.34,Staphylococcus,0.02,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#178,PASS,PASS,PASS,PASS,PASS,329047634,31,2092765,157.23,90.97,74,90.48,Lactobacillus,0,904;9,14,2678,2,60,36,12,17,21,14,17,228,205,1,S,<= 0.5,S,S,0.5,S,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 169,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 169,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#179,PASS,PASS,PASS,PASS,PASS,294667220,26,2077143,141.86,91.04,68,91.66,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#18,PASS,PASS,PASS,PASS,PASS,447297216,22,2122897,210.7,91.81,55,90.35,Staphylococcus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#180,PASS,PASS,PASS,PASS,PASS,292734054,25,2084158,140.45,90.59,53,90.3,Mogibacterium,0.56,95,18A,241,25,31,4,16,32,28,44,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_4_X75073,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_4_X75073,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#181,PASS,PASS,PASS,PASS,PASS,288725446,30,2071898,139.35,90.51,41,90.56,Bacillus,0,386,16F,14458,15,5,4,5,8,8,946,45,12,18,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#182,PASS,PASS,PASS,PASS,PASS,290715586,21,2081539,139.66,90.7,47,88.76,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 FSHIFT at 175; folP_AE007317 FSHIFT at 178,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#183,PASS,PASS,PASS,PASS,PASS,285836902,47,1993136,143.41,88.24,48,91.54,Bacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#184,PASS,PASS,PASS,PASS,PASS,310350318,43,2183351,142.14,91.44,60,89.41,Staphylococcus,0,5,23B1,387,7,13,8,6,3,6,8,7,1,219,0.25,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#185,PASS,PASS,PASS,PASS,PASS,313991020,23,2064741,152.07,91.12,64,92.82,Staphylococcus,0,2,1,615,10,31,4,1,6,4,94,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#186,PASS,PASS,PASS,PASS,PASS,284492776,35,2053104,138.56,91.11,66,91.35,Staphylococcus,0,904;9,14,2678,2,60,36,12,17,21,14,17,228,205,1,S,<= 0.5,S,S,0.5,S,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_3_29330_2_374 Variant I100L; folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 169,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 169,>= 4,R,tetM_12_FR671418,R,folA_3_29330_2_374 Variant I100L; folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#187,PASS,PASS,PASS,PASS,PASS,292303758,45,1987965,147.03,89.49,47,91.65,Staphylococcus,0,15,07F,4665,8,9,4,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#188,PASS,PASS,PASS,PASS,PASS,312917878,43,2113029,148.08,91.68,51,92.64,Staphylococcus,0,26,12F,989,12,5,89,8,6,112,14,12,4,3,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,>= 8,R,catpC194_1_NC_002013,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#189,PASS,PASS,PASS,PASS,PASS,299458634,25,2017405,148.43,89.05,47,92.21,Lactobacillus,0,12,3,180,7,15,2,10,6,1,22,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#19,PASS,PASS,PASS,PASS,PASS,468905166,31,2051672,228.54,91.8,67,93.61,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#190,PASS,PASS,PASS,PASS,PASS,318332284,26,2082084,152.89,89.82,68,92.12,Staphylococcus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#191,PASS,PASS,PASS,PASS,PASS,322428006,54,1980759,162.78,89.3,38,91.43,Staphylococcus,0,15,07F,191,8,9,2,1,6,1,17,2,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#192,PASS,PASS,PASS,PASS,PASS,447070332,33,2060223,217,91.9,53,93.91,Staphylococcus,0,18,14,15183,1,5,4,5,646,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#193,PASS,PASS,PASS,PASS,PASS,440164140,39,2057423,213.93,91.09,56,94.07,Enterococcus,0.02,18,14,15183,1,5,4,5,646,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#194,PASS,PASS,PASS,PASS,PASS,478215182,30,2079685,229.94,92.3,54,92.71,Enterococcus,0.01,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#195,PASS,PASS,PASS,PASS,PASS,471318726,21,2046600,230.29,90.8,60,93.68,Staphylococcus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#196,PASS,PASS,PASS,PASS,PASS,479653652,54,2081736,230.41,91.92,78,94.14,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#197,PASS,PASS,PASS,PASS,PASS,515729212,21,2007465,256.9,90.34,49,90.42,Enterococcus,0,3,33F,2223,8,5,29,66,42,3,5,150,53,77,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#198,PASS,PASS,PASS,PASS,PASS,504355326,60,2080731,242.39,90.94,66,94.12,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#199,PASS,PASS,PASS,PASS,PASS,490376978,36,2050697,239.12,90,58,93.37,Staphylococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
